94;industrial_complex;3195.00;9.98;1571.00;2.31;0
94;industrial_complex;3190.00;9.80;1558.00;3.87;0
94;industrial_complex;3223.00;9.85;1548.00;1.71;0
94;industrial_complex;3201.00;10.03;1560.00;2.92;0
94;industrial_complex;3233.00;9.80;1563.00;5.93;0
94;air_base;3216.00;9.90;1543.00;3.77;0
94;bunker;3216.00;10.40;1566.00;4.98;0
94;bunker;3206.00;10.40;1561.00;2.82;0
94;bunker;3177.00;9.90;1552.00;4.38;0
94;bunker;3224.00;9.80;1563.00;0.76;0
94;bunker;3211.00;10.30;1545.00;3.42;0
94;bunker;3228.00;9.80;1560.00;1.26;0
94;bunker;3193.00;9.93;1554.00;1.37;0
94;bunker;3201.00;10.20;1555.00;5.49;0
94;bunker;3225.00;9.80;1553.00;1.87;0
94;bunker;3209.00;10.50;1548.00;4.54;0
94;bunker;3178.00;9.80;1561.00;1.27;0
94;bunker;3235.00;9.80;1565.00;3.93;0
94;bunker;3195.00;9.98;1555.00;0.32;0
94;bunker;3208.00;10.45;1579.00;1.88;0
94;bunker;3199.00;9.98;1573.00;6.00;0
94;bunker;3190.00;9.80;1565.00;2.38;0
94;anti_air_building;3212.00;10.30;1573.00;5.05;0
94;anti_air_building;3207.00;10.40;1557.00;0.33;0
94;anti_air_building;3210.00;10.40;1563.00;4.45;0
94;synthetic_refinery;3219.00;9.90;1544.00;5.65;0
94;fuel_silo;3210.00;10.43;1555.00;3.49;0
94;radar_station;3173.00;9.93;1550.00;2.56;0
94;rocket_site;3226.00;9.80;1559.00;1.43;0
94;nuclear_reactor;3190.00;10.50;1551.00;5.56;0
95;arms_factory;3183.00;10.38;1586.00;1.20;0
95;arms_factory;3190.00;9.80;1596.00;3.86;0
95;arms_factory;3219.00;10.35;1583.00;5.42;0
95;arms_factory;3225.00;10.50;1594.00;3.26;0
95;arms_factory;3191.00;9.90;1586.00;4.47;0
95;arms_factory;3211.00;9.80;1601.00;2.31;0
95;industrial_complex;3201.00;9.85;1589.00;3.87;0
95;industrial_complex;3208.00;9.88;1597.00;1.71;0
95;industrial_complex;3188.00;9.90;1587.00;2.92;0
95;industrial_complex;3190.00;9.80;1596.00;5.93;0
95;industrial_complex;3219.00;10.35;1583.00;3.77;0
95;industrial_complex;3213.00;10.03;1577.00;4.98;0
95;air_base;3191.00;9.90;1586.00;2.82;0
95;bunker;3198.00;9.80;1596.00;4.38;0
95;bunker;3225.00;10.57;1597.00;0.76;0
95;bunker;3187.00;9.93;1589.00;3.42;0
95;bunker;3204.00;9.80;1598.00;1.26;0
95;bunker;3181.00;9.90;1574.00;1.37;0
95;bunker;3185.00;10.32;1584.00;5.49;0
95;bunker;3196.00;9.85;1588.00;1.87;0
95;bunker;3214.00;10.32;1595.00;4.54;0
95;bunker;3210.00;10.18;1586.00;1.27;0
95;bunker;3178.00;10.50;1590.00;3.93;0
95;bunker;3222.00;9.85;1577.00;0.32;0
95;anti_air_building;3188.00;9.90;1587.00;1.88;0
95;anti_air_building;3191.00;9.80;1597.00;6.00;0
95;anti_air_building;3222.00;10.00;1584.00;2.38;0
95;synthetic_refinery;3213.00;10.03;1577.00;5.05;0
95;fuel_silo;3187.00;9.98;1588.00;0.33;0
95;radar_station;3180.00;9.82;1571.00;0.38;0
95;rocket_site;3201.00;9.82;1591.00;5.65;0
95;nuclear_reactor;3221.00;9.85;1577.00;3.49;0
96;arms_factory;3244.00;10.60;1624.00;5.42;0
96;arms_factory;3235.00;9.90;1619.00;3.26;0
96;arms_factory;3219.00;10.30;1621.00;4.47;0
96;arms_factory;3229.00;10.10;1609.00;2.31;0
96;arms_factory;3216.00;10.60;1611.00;3.87;0
96;arms_factory;3216.00;10.40;1618.00;1.71;0
96;industrial_complex;3212.00;10.65;1610.00;2.92;0
96;industrial_complex;3214.00;10.62;1609.00;5.93;0
96;industrial_complex;3219.00;9.85;1615.00;3.77;0
96;industrial_complex;3216.00;10.55;1608.00;4.98;0
96;industrial_complex;3215.00;10.35;1607.00;2.82;0
96;industrial_complex;3243.00;10.50;1628.00;4.38;0
96;air_base;3213.00;10.25;1606.00;0.76;0
96;bunker;3226.00;9.90;1622.00;3.42;0
96;bunker;3233.00;10.32;1624.00;1.26;0
96;bunker;3212.00;10.50;1618.00;1.37;0
96;bunker;3227.00;10.60;1604.00;5.49;0
96;bunker;3237.00;10.05;1631.00;1.87;0
96;bunker;3228.00;10.40;1632.00;4.54;0
96;bunker;3220.00;10.35;1611.00;1.27;0
96;anti_air_building;3226.00;10.60;1607.00;3.93;0
96;anti_air_building;3219.00;9.82;1617.00;0.32;0
96;anti_air_building;3215.00;10.30;1616.00;1.88;0
96;synthetic_refinery;3221.00;10.55;1608.00;6.00;0
96;fuel_silo;3212.00;10.23;1615.00;2.38;0
96;radar_station;3209.00;10.20;1605.00;2.26;0
96;rocket_site;3219.00;10.55;1606.00;0.33;0
96;nuclear_reactor;3211.00;10.45;1612.00;4.45;0
97;arms_factory;3162.00;10.40;1592.00;4.47;0
97;arms_factory;3172.00;9.82;1577.00;2.31;0
97;arms_factory;3175.00;10.40;1585.00;3.87;0
97;arms_factory;3168.00;10.40;1581.00;1.71;0
97;arms_factory;3164.00;9.80;1570.00;2.92;0
97;arms_factory;3168.00;10.40;1589.00;5.93;0
97;industrial_complex;3176.00;9.90;1574.00;3.77;0
97;industrial_complex;3155.00;10.40;1583.00;4.98;0
97;industrial_complex;3160.00;10.40;1579.00;2.82;0
97;industrial_complex;3166.00;9.82;1565.00;4.38;0
97;industrial_complex;3155.00;10.40;1576.00;0.76;0
97;industrial_complex;3168.00;10.32;1606.00;3.42;0
97;air_base;3165.00;10.40;1584.00;1.26;0
97;bunker;3173.00;10.43;1596.00;1.37;0
97;bunker;3174.00;10.40;1583.00;5.49;0
97;bunker;3153.00;10.40;1584.00;1.87;0
97;bunker;3162.00;9.95;1606.00;4.54;0
97;bunker;3150.00;10.40;1578.00;1.27;0
97;bunker;3161.00;10.40;1592.00;3.93;0
97;bunker;3165.00;10.40;1580.00;0.32;0
97;bunker;3172.00;9.90;1574.00;1.88;0
97;bunker;3160.00;9.80;1572.00;6.00;0
97;anti_air_building;3170.00;10.28;1599.00;2.38;0
97;anti_air_building;3172.00;10.45;1588.00;5.05;0
97;anti_air_building;3153.00;10.40;1576.00;0.33;0
97;synthetic_refinery;3171.00;9.88;1571.00;4.45;0
97;fuel_silo;3163.00;10.40;1584.00;5.65;0
97;radar_station;3143.00;10.40;1582.00;5.91;0
97;rocket_site;3153.00;10.40;1585.00;0.23;0
97;nuclear_reactor;3167.00;10.10;1577.00;1.43;0
98;arms_factory;3118.00;9.82;1572.00;3.87;0
98;arms_factory;3106.00;9.82;1579.00;1.71;0
98;arms_factory;3106.00;10.15;1576.00;2.92;0
98;arms_factory;3118.00;9.80;1579.00;5.93;0
98;arms_factory;3104.00;9.80;1570.00;3.77;0
98;arms_factory;3119.00;9.73;1572.00;4.98;0
98;industrial_complex;3096.00;9.80;1572.00;2.82;0
98;industrial_complex;3122.00;9.73;1573.00;4.38;0
98;industrial_complex;3118.00;9.80;1579.00;0.76;0
98;industrial_complex;3130.00;10.03;1573.00;3.42;0
98;industrial_complex;3111.00;9.80;1580.00;1.26;0
98;industrial_complex;3096.00;9.80;1572.00;1.37;0
98;air_base;3123.00;9.80;1580.00;5.49;0
98;bunker;3100.00;9.95;1573.00;1.87;0
98;bunker;3106.00;9.80;1569.00;4.54;0
98;bunker;3140.00;10.40;1587.00;1.27;0
98;bunker;3137.00;9.80;1571.00;3.93;0
98;bunker;3118.00;9.80;1578.00;0.32;0
98;bunker;3147.00;10.35;1574.00;1.88;0
98;bunker;3129.00;9.90;1583.00;6.00;0
98;bunker;3108.00;10.35;1573.00;2.38;0
98;bunker;3120.00;9.70;1570.00;5.05;0
98;anti_air_building;3128.00;9.75;1569.00;0.33;0
98;anti_air_building;3136.00;9.90;1575.00;4.45;0
98;anti_air_building;3127.00;9.70;1571.00;5.65;0
98;synthetic_refinery;3126.00;10.20;1575.00;3.49;0
98;fuel_silo;3127.00;9.82;1582.00;0.23;0
98;radar_station;3095.00;9.80;1569.00;5.14;0
98;rocket_site;3131.00;10.05;1583.00;5.56;0
98;nuclear_reactor;3127.00;9.70;1571.00;1.94;0
99;arms_factory;2954.00;10.30;1648.00;2.92;0
99;arms_factory;2956.00;10.20;1653.00;5.93;0
99;arms_factory;2945.00;9.78;1643.00;3.77;0
99;arms_factory;2946.00;9.82;1643.00;4.98;0
99;arms_factory;2943.00;9.78;1646.00;2.82;0
99;arms_factory;2943.00;9.78;1646.00;4.38;0
99;industrial_complex;2949.00;9.70;1637.00;0.76;0
99;industrial_complex;2947.00;9.70;1640.00;3.42;0
99;industrial_complex;2947.00;9.70;1640.00;1.26;0
99;industrial_complex;2936.00;9.70;1654.00;1.37;0
99;industrial_complex;2948.00;10.05;1643.00;5.49;0
99;industrial_complex;2945.00;9.70;1659.00;1.87;0
99;air_base;2945.00;9.70;1659.00;4.54;0
99;naval_base;2953.00;9.60;1624.00;1.11;2408
99;naval_base;2976.00;9.53;1653.00;-4.07;2431
99;naval_base;2961.00;9.65;1667.00;-2.25;2506
99;naval_base;2955.00;9.62;1669.00;-0.79;2506
99;naval_base;2947.00;9.70;1659.00;-2.68;2506
99;naval_base;2969.00;9.60;1677.00;1.19;2431
99;naval_base;2940.00;9.50;1632.00;-0.98;6816
99;naval_base;2956.00;9.57;1634.00;1.46;2408
99;naval_base;2941.00;9.50;1629.00;-1.33;6816
99;bunker;2934.00;9.55;1653.00;5.65;0
99;bunker;2960.00;9.88;1661.00;3.49;0
99;bunker;2940.00;9.70;1647.00;0.23;0
99;bunker;2971.00;9.68;1652.00;1.43;0
99;bunker;2951.00;9.70;1638.00;5.56;0
99;bunker;2953.00;9.70;1622.00;1.94;0
99;bunker;2959.00;10.23;1653.00;3.50;0
99;bunker;2966.00;9.70;1669.00;6.16;0
99;bunker;2939.00;9.65;1662.00;4.00;0
99;bunker;2943.00;9.70;1630.00;5.21;0
99;coastal_bunker;2955.00;9.55;1632.00;1.11;0
99;coastal_bunker;2965.00;9.50;1661.00;1.57;0
99;coastal_bunker;2947.00;9.60;1669.00;-4.04;0
99;coastal_bunker;2941.00;9.50;1623.00;-0.79;0
99;coastal_bunker;2969.00;9.50;1681.00;-3.14;0
99;coastal_bunker;2961.00;9.57;1640.00;1.46;0
99;coastal_bunker;2975.00;9.68;1654.00;-4.07;0
99;coastal_bunker;2933.00;9.50;1647.00;-0.98;0
99;coastal_bunker;2933.00;9.50;1654.00;-2.68;0
99;dockyard;2933.00;9.50;1650.00;-0.98;0
99;anti_air_building;2966.00;9.70;1655.00;4.17;0
99;anti_air_building;2952.00;9.70;1629.00;0.90;0
99;anti_air_building;2952.00;9.70;1629.00;2.11;0
99;synthetic_refinery;2957.00;10.12;1648.00;6.23;0
99;fuel_silo;2967.00;9.68;1652.00;4.07;0
99;radar_station;2938.00;9.50;1625.00;1.52;0
99;rocket_site;2961.00;9.75;1663.00;2.01;0
99;nuclear_reactor;2961.00;9.75;1663.00;4.68;0
100;arms_factory;2504.00;10.95;1880.00;3.77;0
100;arms_factory;2548.00;13.82;1892.00;4.98;0
100;arms_factory;2521.00;12.32;1893.00;2.82;0
100;arms_factory;2447.00;10.78;1923.00;4.38;0
100;arms_factory;2567.00;10.85;1917.00;0.76;0
100;arms_factory;2507.00;10.03;1925.00;3.42;0
100;industrial_complex;2558.00;13.95;1886.00;1.26;0
100;industrial_complex;2516.00;12.50;1906.00;1.37;0
100;industrial_complex;2479.00;9.80;1904.00;5.49;0
100;industrial_complex;2555.00;11.23;1911.00;1.87;0
100;industrial_complex;2479.00;10.53;1882.00;4.54;0
100;industrial_complex;2553.00;11.43;1880.00;1.27;0
100;air_base;2501.00;11.70;1900.00;3.93;0
100;naval_base;2548.00;9.50;1938.00;-3.22;8557
100;naval_base;2492.00;9.80;1926.00;-2.74;8490
100;naval_base;2463.00;9.50;1882.00;-0.40;8534
100;bunker;2545.00;14.90;1891.00;2.38;0
100;bunker;2531.00;12.50;1908.00;5.05;0
100;bunker;2468.00;10.00;1914.00;0.33;0
100;coastal_bunker;2575.00;9.57;1922.00;-4.29;0
100;coastal_bunker;2499.00;9.65;1919.00;-2.74;0
100;coastal_bunker;2449.00;9.50;1914.00;-2.22;0
100;dockyard;2475.00;9.60;1906.00;-3.34;0
100;anti_air_building;2482.00;10.62;1901.00;1.43;0
100;anti_air_building;2558.00;11.65;1910.00;5.56;0
100;anti_air_building;2499.00;10.88;1880.00;1.94;0
100;synthetic_refinery;2546.00;13.98;1879.00;3.50;0
100;fuel_silo;2493.00;11.73;1899.00;6.16;0
100;radar_station;2431.00;9.50;1895.00;5.45;0
100;rocket_site;2569.00;11.20;1904.00;5.21;0
100;nuclear_reactor;2490.00;9.85;1925.00;1.95;0
101;arms_factory;2130.00;14.78;1973.00;2.82;0
101;arms_factory;2130.00;14.75;1974.00;4.38;0
101;arms_factory;2137.00;14.45;1971.00;0.76;0
101;arms_factory;2093.00;14.43;2044.00;3.42;0
101;arms_factory;2083.00;13.38;2045.00;1.26;0
101;arms_factory;2115.00;15.80;2042.00;1.37;0
101;industrial_complex;2088.00;15.12;2008.00;5.49;0
101;industrial_complex;2129.00;15.43;2005.00;1.87;0
101;industrial_complex;2118.00;15.60;2006.00;4.54;0
101;industrial_complex;2103.00;15.30;1939.00;1.27;0
101;industrial_complex;2095.00;15.25;1934.00;3.93;0
101;industrial_complex;2082.00;15.38;1936.00;0.32;0
101;air_base;2122.00;12.55;1897.00;1.88;0
101;naval_base;2221.00;9.75;1984.00;0.09;5361
101;naval_base;2160.00;9.50;1923.00;0.57;8805
101;naval_base;1999.00;9.50;1982.00;-0.52;600
101;naval_base;2099.00;9.53;1862.00;-0.30;419
101;bunker;2188.00;16.75;2041.00;4.45;0
101;bunker;2130.00;15.62;2001.00;5.65;0
101;bunker;2058.00;12.25;1891.00;3.49;0
101;bunker;1993.00;11.90;1996.00;0.23;0
101;bunker;2162.00;12.75;1976.00;1.43;0
101;coastal_bunker;2060.00;9.50;1864.00;-0.30;0
101;coastal_bunker;1987.00;9.50;1991.00;-1.97;0
101;coastal_bunker;2146.00;9.50;1914.00;0.57;0
101;coastal_bunker;2249.00;9.65;1999.00;1.34;0
101;dockyard;2141.00;9.50;1904.00;1.50;0
101;anti_air_building;2014.00;10.55;1930.00;5.21;0
101;anti_air_building;2014.00;10.88;1932.00;1.95;0
101;anti_air_building;2031.00;10.55;1924.00;4.61;0
101;synthetic_refinery;2148.00;12.78;1939.00;2.45;0
101;fuel_silo;2163.00;10.88;1940.00;4.01;0
101;radar_station;2041.00;9.50;1878.00;3.51;0
101;rocket_site;2107.00;15.40;2023.00;4.51;0
101;nuclear_reactor;2128.00;15.50;2020.00;5.72;0
102;arms_factory;3027.00;12.43;1441.00;0.76;0
102;arms_factory;3045.00;11.32;1445.00;3.42;0
102;arms_factory;3040.00;11.50;1441.00;1.26;0
102;arms_factory;3024.00;13.62;1445.00;1.37;0
102;arms_factory;3031.00;11.35;1438.00;5.49;0
102;arms_factory;3042.00;12.07;1444.00;1.87;0
102;industrial_complex;3037.00;12.48;1431.00;4.54;0
102;industrial_complex;3030.00;12.18;1442.00;1.27;0
102;industrial_complex;3037.00;12.53;1433.00;3.93;0
102;industrial_complex;3039.00;12.68;1435.00;0.32;0
102;industrial_complex;3047.00;11.55;1437.00;1.88;0
102;industrial_complex;3050.00;10.45;1444.00;6.00;0
102;air_base;3060.00;10.50;1444.00;2.38;0
102;bunker;3045.00;11.90;1441.00;5.05;0
102;bunker;3044.00;11.73;1444.00;0.33;0
102;bunker;3056.00;10.45;1446.00;4.45;0
102;bunker;3040.00;12.90;1447.00;5.65;0
102;bunker;3040.00;12.78;1433.00;3.49;0
102;bunker;3035.00;11.70;1438.00;0.23;0
102;bunker;3024.00;13.62;1445.00;1.43;0
102;bunker;3061.00;10.53;1445.00;5.56;0
102;anti_air_building;3031.00;11.40;1436.00;1.94;0
102;anti_air_building;3038.00;11.25;1440.00;3.50;0
102;anti_air_building;3026.00;13.57;1443.00;6.16;0
102;synthetic_refinery;3036.00;11.43;1439.00;4.00;0
102;fuel_silo;3036.00;11.20;1443.00;5.21;0
102;radar_station;3021.00;12.43;1443.00;4.68;0
102;rocket_site;3046.00;11.07;1445.00;4.61;0
102;nuclear_reactor;3033.00;12.10;1432.00;2.45;0
103;arms_factory;3053.00;10.57;1404.00;1.26;0
103;arms_factory;3047.00;10.57;1422.00;1.37;0
103;arms_factory;3040.00;11.80;1425.00;5.49;0
103;arms_factory;3046.00;11.38;1413.00;1.87;0
103;arms_factory;3042.00;10.05;1417.00;4.54;0
103;arms_factory;3049.00;12.35;1416.00;1.27;0
103;industrial_complex;3034.00;9.60;1425.00;3.93;0
103;industrial_complex;3070.00;9.85;1389.00;0.32;0
103;industrial_complex;3056.00;11.48;1399.00;1.88;0
103;industrial_complex;3049.00;11.70;1409.00;6.00;0
103;industrial_complex;3088.00;9.93;1376.00;2.38;0
103;industrial_complex;3067.00;10.38;1390.00;5.05;0
103;air_base;3063.00;10.98;1393.00;0.33;0
103;naval_base;3042.00;9.50;1406.00;-0.79;5812
103;naval_base;3071.00;9.50;1377.00;1.11;5838
103;naval_base;3035.00;9.50;1417.00;-0.46;5786
103;naval_base;3084.00;9.50;1376.00;0.00;5838
103;naval_base;3077.00;9.50;1381.00;-0.79;5838
103;naval_base;3039.00;9.53;1415.00;-1.11;5786
103;naval_base;3069.00;9.50;1388.00;0.00;5838
103;bunker;3033.00;9.55;1425.00;3.50;0
103;bunker;3047.00;10.57;1423.00;6.16;0
103;bunker;3045.00;10.35;1412.00;4.00;0
103;bunker;3048.00;10.50;1408.00;5.21;0
103;bunker;3060.00;10.35;1393.00;1.95;0
103;bunker;3056.00;11.95;1402.00;4.61;0
103;bunker;3047.00;12.35;1414.00;2.45;0
103;bunker;3074.00;10.23;1386.00;4.01;0
103;bunker;3053.00;11.62;1407.00;0.39;0
103;bunker;3091.00;9.82;1374.00;4.51;0
103;bunker;3058.00;9.55;1380.00;5.72;0
103;coastal_bunker;3072.00;9.50;1384.00;-0.79;0
103;coastal_bunker;3076.00;9.50;1378.00;1.11;0
103;coastal_bunker;3040.00;9.50;1413.00;-1.11;0
103;coastal_bunker;3085.00;9.50;1375.00;0.00;0
103;coastal_bunker;3033.00;9.50;1424.00;-0.46;0
103;coastal_bunker;3045.00;9.50;1401.00;-0.79;0
103;coastal_bunker;3064.00;9.50;1389.00;0.00;0
103;dockyard;3064.00;9.50;1389.00;0.00;0
103;anti_air_building;3075.00;9.85;1384.00;4.17;0
103;anti_air_building;3042.00;10.00;1415.00;2.01;0
103;anti_air_building;3041.00;9.78;1419.00;4.68;0
103;synthetic_refinery;3092.00;10.15;1374.00;1.41;0
103;fuel_silo;3035.00;10.00;1426.00;2.62;0
103;radar_station;3032.00;9.50;1419.00;1.83;0
103;rocket_site;3059.00;13.35;1400.00;3.12;0
103;nuclear_reactor;3053.00;12.85;1410.00;4.68;0
104;arms_factory;3072.00;11.80;1411.00;5.49;0
104;arms_factory;3103.00;14.07;1391.00;1.87;0
104;arms_factory;3096.00;13.95;1402.00;4.54;0
104;arms_factory;3096.00;10.35;1417.00;1.27;0
104;arms_factory;3069.00;12.00;1410.00;3.93;0
104;arms_factory;3075.00;14.30;1398.00;0.32;0
104;industrial_complex;3054.00;12.75;1417.00;1.88;0
104;industrial_complex;3072.00;14.80;1401.00;6.00;0
104;industrial_complex;3093.00;14.07;1400.00;2.38;0
104;industrial_complex;3077.00;11.60;1414.00;5.05;0
104;industrial_complex;3084.00;12.38;1408.00;0.33;0
104;industrial_complex;3071.00;14.90;1399.00;4.45;0
104;air_base;3065.00;13.10;1411.00;5.65;0
104;bunker;3067.00;14.18;1400.00;3.49;0
104;bunker;3093.00;13.05;1406.00;0.23;0
104;bunker;3087.00;11.30;1411.00;1.43;0
104;bunker;3081.00;11.32;1414.00;5.56;0
104;bunker;3091.00;10.68;1413.00;1.94;0
104;bunker;3059.00;12.23;1417.00;3.50;0
104;bunker;3104.00;12.18;1402.00;6.16;0
104;bunker;3096.00;13.95;1398.00;4.00;0
104;bunker;3077.00;14.28;1401.00;5.21;0
104;bunker;3107.00;13.53;1398.00;1.95;0
104;bunker;3060.00;13.57;1410.00;4.61;0
104;bunker;3085.00;12.78;1405.00;2.45;0
104;bunker;3068.00;12.15;1410.00;4.01;0
104;bunker;3070.00;14.70;1398.00;0.39;0
104;bunker;3064.00;11.98;1415.00;4.51;0
104;bunker;3100.00;10.45;1414.00;5.72;0
104;bunker;3081.00;13.12;1394.00;2.46;0
104;anti_air_building;3070.00;10.18;1420.00;5.12;0
104;anti_air_building;3085.00;13.40;1393.00;1.50;0
104;anti_air_building;3107.00;13.93;1394.00;4.17;0
104;synthetic_refinery;3088.00;10.38;1417.00;0.90;0
104;fuel_silo;3104.00;13.38;1397.00;2.11;0
104;radar_station;3052.00;13.15;1414.00;2.29;0
104;rocket_site;3092.00;13.98;1399.00;4.07;0
104;nuclear_reactor;3057.00;11.70;1419.00;4.17;0
105;arms_factory;3096.00;12.50;1373.00;4.54;0
105;arms_factory;3104.00;13.93;1374.00;1.27;0
105;arms_factory;3121.00;12.40;1375.00;3.93;0
105;arms_factory;3110.00;13.30;1381.00;0.32;0
105;arms_factory;3111.00;13.05;1383.00;1.88;0
105;arms_factory;3100.00;12.57;1380.00;6.00;0
105;industrial_complex;3107.00;13.55;1371.00;2.38;0
105;industrial_complex;3099.00;10.28;1368.00;5.05;0
105;industrial_complex;3114.00;13.18;1379.00;0.33;0
105;industrial_complex;3099.00;12.57;1380.00;4.45;0
105;industrial_complex;3111.00;13.88;1374.00;5.65;0
105;industrial_complex;3104.00;13.78;1376.00;3.49;0
105;air_base;3119.00;13.40;1378.00;0.23;0
105;naval_base;3098.00;9.55;1368.00;-0.46;5838
105;naval_base;3105.00;9.57;1362.00;-0.32;5838
105;bunker;3099.00;13.23;1383.00;1.94;0
105;bunker;3109.00;13.25;1381.00;3.50;0
105;bunker;3116.00;14.00;1371.00;6.16;0
105;bunker;3102.00;13.07;1374.00;4.00;0
105;bunker;3110.00;13.65;1371.00;5.21;0
105;coastal_bunker;3096.00;9.50;1370.00;-0.46;0
105;coastal_bunker;3102.00;9.50;1364.00;-0.32;0
105;dockyard;3102.00;9.88;1366.00;-0.46;0
105;anti_air_building;3097.00;13.25;1376.00;4.01;0
105;anti_air_building;3118.00;13.80;1376.00;0.39;0
105;anti_air_building;3100.00;12.75;1370.00;4.51;0
105;synthetic_refinery;3107.00;14.00;1385.00;5.72;0
105;fuel_silo;3109.00;13.15;1380.00;2.46;0
105;radar_station;3095.00;9.50;1370.00;1.98;0
105;rocket_site;3099.00;11.88;1370.00;1.50;0
105;nuclear_reactor;3107.00;10.65;1363.00;4.17;0
106;arms_factory;3154.00;12.35;1347.00;3.93;0
106;arms_factory;3157.00;11.32;1348.00;0.32;0
106;arms_factory;3153.00;12.68;1364.00;1.88;0
106;arms_factory;3141.00;12.73;1344.00;6.00;0
106;arms_factory;3132.00;14.40;1360.00;2.38;0
106;arms_factory;3130.00;13.38;1349.00;5.05;0
106;industrial_complex;3129.00;14.03;1352.00;0.33;0
106;industrial_complex;3158.00;12.30;1357.00;4.45;0
106;industrial_complex;3136.00;13.65;1343.00;5.65;0
106;industrial_complex;3143.00;12.03;1362.00;3.49;0
106;industrial_complex;3138.00;11.90;1354.00;0.23;0
106;industrial_complex;3141.00;12.55;1356.00;1.43;0
106;air_base;3155.00;11.45;1356.00;5.56;0
106;bunker;3136.00;12.48;1350.00;1.94;0
106;bunker;3156.00;11.40;1354.00;3.50;0
106;bunker;3145.00;12.45;1344.00;6.16;0
106;bunker;3158.00;13.10;1359.00;4.00;0
106;bunker;3132.00;14.07;1358.00;5.21;0
106;bunker;3134.00;12.75;1348.00;1.95;0
106;bunker;3138.00;13.30;1360.00;4.61;0
106;bunker;3161.00;11.85;1350.00;2.45;0
106;bunker;3133.00;12.68;1353.00;4.01;0
106;anti_air_building;3146.00;11.98;1361.00;0.39;0
106;anti_air_building;3161.00;12.07;1351.00;4.51;0
106;anti_air_building;3136.00;13.10;1356.00;5.72;0
106;synthetic_refinery;3147.00;11.90;1357.00;2.46;0
106;fuel_silo;3135.00;12.28;1351.00;5.12;0
106;radar_station;3127.00;13.05;1346.00;4.92;0
106;rocket_site;3151.00;13.75;1350.00;4.17;0
106;nuclear_reactor;3138.00;14.05;1345.00;0.90;0
107;arms_factory;3108.00;11.82;1406.00;1.88;0
107;arms_factory;3136.00;9.82;1407.00;6.00;0
107;arms_factory;3129.00;10.73;1404.00;2.38;0
107;arms_factory;3121.00;10.70;1401.00;5.05;0
107;arms_factory;3123.00;11.50;1397.00;0.33;0
107;arms_factory;3113.00;12.62;1400.00;4.45;0
107;industrial_complex;3124.00;10.55;1409.00;5.65;0
107;industrial_complex;3127.00;10.48;1406.00;3.49;0
107;industrial_complex;3131.00;10.03;1407.00;0.23;0
107;industrial_complex;3138.00;10.15;1408.00;1.43;0
107;industrial_complex;3130.00;10.88;1399.00;5.56;0
107;industrial_complex;3110.00;12.10;1412.00;1.94;0
107;air_base;3126.00;10.20;1411.00;3.50;0
107;bunker;3119.00;11.60;1409.00;6.16;0
107;bunker;3130.00;10.93;1403.00;4.00;0
107;bunker;3119.00;10.82;1402.00;5.21;0
107;bunker;3115.00;12.50;1406.00;1.95;0
107;bunker;3113.00;12.32;1401.00;4.61;0
107;bunker;3124.00;11.60;1396.00;2.45;0
107;bunker;3138.00;10.53;1403.00;4.01;0
107;bunker;3116.00;12.00;1399.00;0.39;0
107;anti_air_building;3130.00;10.88;1399.00;4.51;0
107;anti_air_building;3130.00;11.18;1396.00;5.72;0
107;anti_air_building;3114.00;12.62;1408.00;2.46;0
107;synthetic_refinery;3130.00;10.00;1408.00;5.12;0
107;fuel_silo;3133.00;9.98;1411.00;1.50;0
107;radar_station;3104.00;11.32;1406.00;0.11;0
107;rocket_site;3137.00;9.95;1407.00;0.90;0
107;nuclear_reactor;3118.00;13.32;1394.00;2.11;0
108;arms_factory;3122.00;12.50;1384.00;2.38;0
108;arms_factory;3155.00;10.32;1405.00;5.05;0
108;arms_factory;3153.00;12.38;1383.00;0.33;0
108;arms_factory;3144.00;11.28;1385.00;4.45;0
108;arms_factory;3144.00;11.28;1398.00;5.65;0
108;arms_factory;3146.00;10.62;1394.00;3.49;0
108;industrial_complex;3137.00;10.53;1398.00;0.23;0
108;industrial_complex;3137.00;12.98;1384.00;1.43;0
108;industrial_complex;3127.00;11.75;1382.00;5.56;0
108;industrial_complex;3120.00;12.73;1384.00;1.94;0
108;industrial_complex;3151.00;11.60;1392.00;3.50;0
108;industrial_complex;3148.00;10.73;1389.00;6.16;0
108;air_base;3145.00;13.12;1379.00;4.00;0
108;bunker;3146.00;11.90;1403.00;5.21;0
108;bunker;3117.00;12.75;1389.00;1.95;0
108;bunker;3120.00;12.40;1387.00;4.61;0
108;bunker;3136.00;11.68;1390.00;2.45;0
108;bunker;3149.00;11.45;1406.00;4.01;0
108;bunker;3133.00;12.07;1391.00;0.39;0
108;bunker;3141.00;11.70;1385.00;4.51;0
108;bunker;3149.00;10.90;1389.00;5.72;0
108;bunker;3151.00;11.68;1396.00;2.46;0
108;bunker;3137.00;12.98;1383.00;5.12;0
108;anti_air_building;3141.00;10.62;1394.00;1.50;0
108;anti_air_building;3137.00;12.05;1388.00;4.17;0
108;anti_air_building;3132.00;13.35;1384.00;0.90;0
108;synthetic_refinery;3115.00;12.65;1388.00;2.11;0
108;fuel_silo;3121.00;12.78;1383.00;6.23;0
108;radar_station;3110.00;13.45;1388.00;0.04;0
108;rocket_site;3149.00;12.95;1382.00;4.17;0
